Name	input_file	simulation_n	quant_method	tally_method	NumReads	truth
Mus_musculus_tRNA-Ala-GGC-2	quantMtRNAseq_Cortex_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-2	quantMtRNAseq_Cortex_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-2	quantMtRNAseq_Cortex_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-2	quantMtRNAseq_Cortex_tRNA_3	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_1	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	1.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cerebellum_tRNA_3	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	2	bowtie2	mapq10	1.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_1	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-GGC-3	quantMtRNAseq_Cortex_tRNA_3	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	mapq10	26.0	28
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	1	bowtie2	mapq10	18.0	2
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	2	bowtie2	mapq10	185.0	156
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	3	bowtie2	mapq10	5933.0	8460
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	4	bowtie2	mapq10	23.0	35
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	5	bowtie2	mapq10	1.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	6	bowtie2	mapq10	67.0	22
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	7	bowtie2	mapq10	0.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	8	bowtie2	mapq10	937.0	1322
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	9	bowtie2	mapq10	16.0	25
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	138.0	203
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	2.0	2
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	2.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	26.0	5
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	0.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	4.0	4
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	2.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	15.0	22
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	334.0	469
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	1.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	1.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	3.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	1.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	534.0	712
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	8.0	3
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	6	bowtie2	mapq10	42.0	55
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	8	bowtie2	mapq10	0.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	9	bowtie2	mapq10	58.0	2
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	mapq10	474.0	616
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	1	bowtie2	mapq10	35.0	13
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	2	bowtie2	mapq10	87.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	3	bowtie2	mapq10	7.0	3
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	4	bowtie2	mapq10	2.0	4
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	5	bowtie2	mapq10	1632.0	2265
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	6	bowtie2	mapq10	16.0	20
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	7	bowtie2	mapq10	7.0	3
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	8	bowtie2	mapq10	907.0	1220
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	9	bowtie2	mapq10	56.0	74
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	mapq10	1737.0	2371
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	1	bowtie2	mapq10	44.0	64
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	2	bowtie2	mapq10	5833.0	7914
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	3	bowtie2	mapq10	8.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	4	bowtie2	mapq10	499.0	700
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	5	bowtie2	mapq10	586.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	6	bowtie2	mapq10	46.0	59
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	7	bowtie2	mapq10	5.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	8	bowtie2	mapq10	20.0	30
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	9	bowtie2	mapq10	1.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	mapq10	590.0	784
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	1	bowtie2	mapq10	15.0	4
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	2	bowtie2	mapq10	6.0	6
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	4	bowtie2	mapq10	6.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	6	bowtie2	mapq10	2.0	3
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	7	bowtie2	mapq10	13.0	0
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	8	bowtie2	mapq10	79.0	1
Mus_musculus_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	9	bowtie2	mapq10	7.0	10
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	mapq10	2.0	5
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	1	bowtie2	mapq10	6.0	208
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	2	bowtie2	mapq10	66.0	45
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	3	bowtie2	mapq10	11.0	8359
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	4	bowtie2	mapq10	0.0	12
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	5	bowtie2	mapq10	11.0	231
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	6	bowtie2	mapq10	207.0	37994
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	7	bowtie2	mapq10	386.0	719
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	8	bowtie2	mapq10	44.0	2911
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_1	9	bowtie2	mapq10	5.0	18
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	51.0	90
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	2.0	5
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	14.0	271
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	16.0	6048
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	10.0	31
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	5.0	167
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	2.0	351
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	1.0	911
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	6.0	18
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	0.0	11
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	1.0	37
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	0.0	1
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	2.0	145
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	9.0	16
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	1.0	5
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	4.0	47
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	6	bowtie2	mapq10	1.0	123
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	7	bowtie2	mapq10	43.0	356
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	8	bowtie2	mapq10	29.0	92
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cerebellum_tRNA_3	9	bowtie2	mapq10	6052.0	50594
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	mapq10	0.0	3
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	1	bowtie2	mapq10	7.0	3
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	2	bowtie2	mapq10	62.0	38567
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	3	bowtie2	mapq10	5.0	2356
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	4	bowtie2	mapq10	149.0	327
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	5	bowtie2	mapq10	26.0	247
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	6	bowtie2	mapq10	33.0	1444
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	7	bowtie2	mapq10	840.0	1695
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	8	bowtie2	mapq10	11.0	91
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_1	9	bowtie2	mapq10	1.0	1778
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	mapq10	1.0	28
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	1	bowtie2	mapq10	2.0	9
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	2	bowtie2	mapq10	762.0	3713
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	3	bowtie2	mapq10	250.0	3963
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	4	bowtie2	mapq10	36.0	263
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	5	bowtie2	mapq10	260.0	8454
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	6	bowtie2	mapq10	173.0	344
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	7	bowtie2	mapq10	20.0	1321
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	8	bowtie2	mapq10	1.0	150
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_2	9	bowtie2	mapq10	106.0	244
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	mapq10	2.0	4
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	1	bowtie2	mapq10	3.0	54
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	2	bowtie2	mapq10	0.0	3
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	3	bowtie2	mapq10	19.0	156
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	4	bowtie2	mapq10	4.0	32
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	5	bowtie2	mapq10	0.0	11
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	6	bowtie2	mapq10	0.0	107
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	7	bowtie2	mapq10	0.0	13
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	8	bowtie2	mapq10	22.0	4
Mus_musculus_tRNA-Ala-TGC-4/2/3	quantMtRNAseq_Cortex_tRNA_3	9	bowtie2	mapq10	64.0	389
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	mapq10	0.0	38
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	1	bowtie2	mapq10	0.0	175
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	2	bowtie2	mapq10	0.0	909
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	3	bowtie2	mapq10	0.0	136195
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	4	bowtie2	mapq10	0.0	29
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	5	bowtie2	mapq10	0.0	159
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	6	bowtie2	mapq10	0.0	25141
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	7	bowtie2	mapq10	0.0	4
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	8	bowtie2	mapq10	0.0	371
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_1	9	bowtie2	mapq10	0.0	3
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	0.0	2209
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	0.0	14
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	0.0	2576
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	0.0	746
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	0.0	334
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	0.0	122
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	0.0	720
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	0.0	545
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	0.0	317388
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	0.0	14
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	0.0	3114
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	0.0	1
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	0.0	478
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	0.0	144
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	0.0	700
Mus_musculus_tRNA-Ala-TGC-5	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	0.0	0
