Name	input_file	simulation_n	truth	NumReads	quant_method	tally_method
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_2	3	19	19	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_2	4	3	3	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_2	5	250	248	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_2	6	1	1	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_2	7	18	18	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_2	8	4	4	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_2	9	1	1	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	0	0	0	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	1	112	111	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	2	6	6	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	3	2	2	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	4	0	0	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	5	0	0	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	6	0	0	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	7	4	4	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	8	494	491	mimseq	mimseq
Mus_musculus_MTtRNA-Val-TAC	quantMtRNAseq_Cortex_tRNA_3	9	1	1	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	0	6525	2761	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	1	593808	488823	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	2	73773	47744	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	3	28804	23574	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	4	685	526	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	5	15402	10401	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	6	2626	1704	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	7	19262	4255	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	8	55059	42086	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_1	9	41305	32265	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	0	762	385	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	1	1800	1339	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	2	12275	1056	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	3	53959	42422	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	4	1788	1444	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	5	4878	1410	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	6	1962	1509	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	7	502	176	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	8	3229	2580	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_2	9	2099	608	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	0	10553	8322	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	1	716	518	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	2	10205	1111	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	3	158943	131658	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	4	6167	3477	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	5	761	506	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	6	11430	4881	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	7	5008	233	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	8	1644	613	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cerebellum_tRNA_3	9	6596	5162	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	0	704	402	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	1	15133	11073	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	2	62619	40631	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	3	615	372	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	4	1704	905	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	5	5005	3271	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	6	4079	1527	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	7	606913	374432	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	8	2925	1638	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_1	9	756	296	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	0	3169	1601	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	1	1634	1129	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	2	6622	4353	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	3	82969	65750	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	4	17505	11413	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	5	676139	465640	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	6	24591	18313	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	7	16541	13067	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	8	760	559	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_2	9	18040	5301	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	0	12678	1996	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	1	23482	5682	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	2	2506	536	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	3	10870	7510	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	4	72389	57049	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	5	52938	6588	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	6	12815	9324	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	7	35081	1195	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	8	719	270	mimseq	mimseq
Mus_musculus_tRNA-Ala-AGC	quantMtRNAseq_Cortex_tRNA_3	9	2631	1470	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	0	2214	1209	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	1	20326	11457	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	2	40169	11359	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	3	408	1161	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	4	173	37	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	5	6187	2063	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	6	291	1081	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	7	159	57	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	8	202	142	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_1	9	1334	469	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	0	3529	1041	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	1	1632	664	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	2	134	75	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	3	4121	871	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	4	10778	5974	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	5	1624	887	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	6	246	110	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	7	1345	415	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	8	469	2037	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_2	9	145	63	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	0	810	361	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	1	25	8	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	2	3007	1306	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	3	1194	623	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	4	30	19	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	5	60915	35018	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	6	163	73	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	7	5498	3131	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	8	2311	1322	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cerebellum_tRNA_3	9	5805	3052	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	0	2315	1042	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	1	4720	708	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	2	528	1178	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	3	1332	246	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	4	9415	5089	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	5	387	242	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	6	3438	1329	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	7	13685	8089	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	8	11244	2819	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_1	9	513	241	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	0	1419	423	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	1	56802	20400	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	2	758	2778	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	3	238721	87490	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	4	5085	1873	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	5	11966	1966	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	6	28	8	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	7	23670	13438	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	8	62	34	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_2	9	344490	205955	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	0	21146	7502	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	1	6731	1261	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	2	733	211	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	3	2504	1353	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	4	1142	390	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	5	882	342	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	6	595	242	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	7	146	77	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	8	22839	2567	mimseq	mimseq
Mus_musculus_tRNA-Ala-CGC	quantMtRNAseq_Cortex_tRNA_3	9	484	206	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	0	15	5	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	1	108	48	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	2	11	8	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	3	45	24	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	4	5	5	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	5	49210	27647	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	6	343	158	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	7	81	53	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	8	1343	667	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_1	9	399	190	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	0	0	0	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	1	0	0	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	2	0	0	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	3	2108	996	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	4	375	181	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	5	287	155	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	6	286	161	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	7	8	4	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	8	1	1	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_2	9	269	149	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	0	884	432	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	1	3	3	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	2	240	110	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	3	275	145	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	4	9	5	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	5	248	131	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	6	25	11	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	7	1149	526	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	8	700	319	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cerebellum_tRNA_3	9	42	22	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	0	1178	237	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	1	39	7	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	2	247	76	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	3	60	17	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	4	3301	685	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	5	685	208	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	6	13	3	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	7	81	14	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	8	21	4	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_1	9	1	1	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	0	3	1	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	1	13	9	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	2	78	44	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	3	5	6	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	4	203	111	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	5	132	78	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	6	10	7	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	7	62	41	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	8	0	0	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_2	9	23	14	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	0	74	50	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	1	10	8	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	2	50	31	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	3	0	1	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	4	100	62	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	5	88	51	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	6	178	125	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	7	6	3	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	8	345	232	mimseq	mimseq
Mus_musculus_tRNA-Ala-GGC	quantMtRNAseq_Cortex_tRNA_3	9	2272	1370	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	0	4633	2812	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	1	1000	291	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	2	1261	1043	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	3	156205	28008	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	4	278	56	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	5	395	147	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	6	64027	15120	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	7	789	403	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	8	5017	1645	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_1	9	62	39	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	0	2531	436	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	1	41	24	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	2	3280	655	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	3	7601	2000	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	4	1419	562	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	5	298	70	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	6	1096	225	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	7	1490	362	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	8	317939	43855	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_2	9	56	10	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	0	4080	1315	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	1	276	193	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	2	1012	395	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	3	931	491	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	4	755	172	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	5	97	86	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	6	662	202	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	7	500	190	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	8	804	358	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cerebellum_tRNA_3	9	52345	21832	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cortex_tRNA_1	0	57211	5302	mimseq	mimseq
Mus_musculus_tRNA-Ala-TGC	quantMtRNAseq_Cortex_tRNA_1	1	6652	4488	mimseq	mimseq
