Name	input_file	simulation_n	truth	NumReads	quant_method	tally_method
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_2	5	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_2	6	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_2	7	14	14	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_2	8	158	152	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_2	9	219	217	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	0	498	491	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	3	73	73	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	5	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	6	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	7	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_0_3	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	0	643	635	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	1	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	2	24	24	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	3	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	4	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	5	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	6	64	62	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	7	22	21	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	8	53	52	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_1	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	0	60	59	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	1	117	116	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	3	10	10	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	4	233	225	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	5	205	202	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	6	568	559	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	7	19	19	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	8	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_2	9	102	99	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	0	35	35	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	1	1	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	2	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	3	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	4	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	5	497	485	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	6	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	7	579	566	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	8	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Leu-TAG	ALLtRNAseq_hESC_5_3	9	2893	2855	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	0	95	93	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	1	16	16	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	2	7	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	3	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	4	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	5	2430	2408	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	6	547	539	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	7	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	8	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_1	9	496	490	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	0	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	2	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	3	15	15	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	4	7	7	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	5	280	275	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	6	39	37	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	7	39	38	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	8	19000	18718	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_2	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	0	6	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	2	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	3	51	51	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	5	22	22	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	6	47	45	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	7	13	13	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	8	74	74	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_0_3	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	0	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	2	9	9	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	3	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	4	37	37	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	5	15	14	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	7	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	8	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_1	9	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	0	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	2	239	238	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	3	11	11	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	4	2287	2261	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	5	81	80	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	6	28559	28260	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	7	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	8	69	67	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_2	9	12	12	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	0	5	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	2	17	17	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	3	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	6	7644	7560	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	7	13	13	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	8	13616	13470	mimseq	mimseq
Homo_sapiens_MTtRNA-Lys-TTT	ALLtRNAseq_hESC_5_3	9	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	0	341	339	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	1	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	3	1258	1242	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	4	218	216	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	5	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	7	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	8	7	7	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_1	9	6	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	0	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	1	4	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	3	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	4	6	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	5	45	45	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	7	170	169	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	8	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_2	9	447	446	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	1	11	11	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	2	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	3	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	4	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	5	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	6	21	21	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	7	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	8	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_0_3	9	6	6	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	0	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	1	569	563	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	3	183	180	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	4	153	153	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	6	376	372	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	7	460	454	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	8	140	138	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_1	9	18	18	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	0	12	12	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	1	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	2	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	3	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	4	139	136	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	5	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	6	44	44	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	7	74	74	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_2	9	201	200	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	0	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	1	451	447	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	2	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	3	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	5	12	12	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	7	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	8	348	344	mimseq	mimseq
Homo_sapiens_MTtRNA-Met-CAT	ALLtRNAseq_hESC_5_3	9	94	93	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	0	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	1	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	2	1845	1807	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	3	7	7	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	4	90	89	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	5	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	6	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	7	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	8	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_1	9	5064	4973	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	0	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	1	293	292	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	2	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	3	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	4	17	17	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	5	8	8	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	6	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	7	2987	2935	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	8	167	163	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_2	9	5	5	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	2	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	3	21	21	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	5	102	100	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	7	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	8	15	14	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_0_3	9	9	9	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	0	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	2	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	3	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	5	17	17	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	6	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	7	207	207	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	8	983	977	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_1	9	11	11	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	0	5	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	2	45	45	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	3	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	4	1755	1736	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	5	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	6	61	61	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	7	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	8	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_2	9	468	460	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	0	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	1	16	16	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	2	324	323	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	3	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	4	101	101	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	5	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	6	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	7	80	80	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	8	22	22	mimseq	mimseq
Homo_sapiens_MTtRNA-Phe-GAA	ALLtRNAseq_hESC_5_3	9	96	96	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	0	1	1	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	1	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	2	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	3	18	16	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	4	16	16	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	5	173	172	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	6	4	4	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	7	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	8	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_1	9	79	78	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_2	0	3	3	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_2	1	2	2	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_2	2	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_2	3	10	10	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_2	4	0	0	mimseq	mimseq
Homo_sapiens_MTtRNA-Pro-TGG	ALLtRNAseq_hESC_0_2	5	0	0	mimseq	mimseq
